Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.791e-11, Err(n_e)=4.657e-13, Err(IET)=9.989e-13, Q_net=-6.032e-11
# {"name":"CS2014_Al", "Z":13, "Zstar":3.5103295199303637, "A":26.981539,  "μ[AU]": 2.9427641339e-02, "Te[AU]": 3.675e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   4.239160e-04    5.131142e+05    5.131133e+05    9.180704e-03    5.131142e+05    9.580923e-01
   4.265982e-04    5.082789e+05    5.082778e+05    9.180704e-03    5.082789e+05    1.077396e+00
   4.292973e-04    5.034890e+05    5.034878e+05    9.180704e-03    5.034889e+05    1.120702e+00
   4.320136e-04    4.987441e+05    4.987430e+05    9.180704e-03    4.987441e+05    1.090352e+00
   4.347470e-04    4.940438e+05    4.940428e+05    9.180704e-03    4.940438e+05    9.852014e-01
   4.374978e-04    4.893877e+05    4.893869e+05    9.180704e-03    4.893877e+05    8.495384e-01
   4.402659e-04    4.847757e+05    4.847748e+05    9.180704e-03    4.847757e+05    9.038001e-01
   4.430515e-04    4.802072e+05    4.802062e+05    9.180704e-03    4.802072e+05    1.031648e+00
   4.458548e-04    4.756816e+05    4.756805e+05    9.180704e-03    4.756816e+05    1.087453e+00
   4.486758e-04    4.711986e+05    4.711975e+05    9.180704e-03    4.711986e+05    1.064291e+00
   4.515147e-04    4.667577e+05    4.667567e+05    9.180704e-03    4.667577e+05    9.716492e-01
   4.543715e-04    4.623585e+05    4.623577e+05    9.180704e-03    4.623585e+05    8.132513e-01
