 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    2.88446135661227     
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                    nefull                    neext 
        0.37581463974E+002        0.40600370288E-011        0.40600370288E-011        0.51612976606E-116        0.15910558579E-001        0.15910558575E-001
        0.37588767018E+002        0.40624205389E-011        0.40624205389E-011        0.49155691461E-116        0.15910558579E-001        0.15910558575E-001
        0.37596070061E+002        0.40638048482E-011        0.40638048482E-011        0.46815397250E-116        0.15910558579E-001        0.15910558575E-001
        0.37603373105E+002        0.40658795775E-011        0.40658795775E-011        0.44586524052E-116        0.15910558579E-001        0.15910558575E-001
        0.37610676149E+002        0.40673159285E-011        0.40673159285E-011        0.42463767133E-116        0.15910558579E-001        0.15910558575E-001
        0.37617979193E+002        0.40682214542E-011        0.40682214542E-011        0.40442074314E-116        0.15910558579E-001        0.15910558575E-001
        0.37625282237E+002        0.40706292503E-011        0.40706292503E-011        0.38516633951E-116        0.15910558579E-001        0.15910558575E-001
        0.37632585281E+002        0.40729745965E-011        0.40729745965E-011        0.36682863480E-116        0.15910558579E-001        0.15910558575E-001
        0.37639888325E+002        0.40734429718E-011        0.40734429718E-011        0.34936398512E-116        0.15910558579E-001        0.15910558575E-001
        0.37647191369E+002        0.40753199426E-011        0.40753199426E-011        0.33273082449E-116        0.15910558579E-001        0.15910558575E-001
        0.37654494413E+002        0.40763677156E-011        0.40763677156E-011        0.31688956584E-116        0.15910558579E-001        0.15910558575E-001
        0.37661797457E+002        0.40787061228E-011        0.40787061228E-011        0.30180250685E-116        0.15910558579E-001        0.15910558575E-001
        0.37669100501E+002        0.40805032964E-011        0.40805032964E-011        0.28743374020E-116        0.15910558579E-001        0.15910558575E-001
        0.37676403544E+002        0.40823386338E-011        0.40823386338E-011        0.27374906813E-116        0.15910558579E-001        0.15910558575E-001
        0.37683706588E+002        0.40836466153E-011        0.40836466153E-011        0.26071592098E-116        0.15910558579E-001        0.15910558575E-001
        0.37691009632E+002        0.40842433602E-011        0.40842433602E-011        0.24830327979E-116        0.15910558579E-001        0.15910558575E-001
        0.37698312676E+002        0.40858115502E-011        0.40858115502E-011        0.23648160236E-116        0.15910558579E-001        0.15910558575E-001
        0.37705615720E+002        0.40869564677E-011        0.40869564677E-011        0.22522275300E-116        0.15910558579E-001        0.15910558575E-001
        0.37712918764E+002        0.40877162766E-011        0.40877162766E-011        0.21449993557E-116        0.15910558579E-001        0.15910558575E-001
        0.37720221808E+002        0.40894683473E-011        0.40894683473E-011        0.20428762968E-116        0.15910558579E-001        0.15910558575E-001
        0.37727524852E+002        0.40918275712E-011        0.40918275712E-011        0.19456152995E-116        0.15910558579E-001        0.15910558575E-001
        0.37734827896E+002        0.40926463607E-011        0.40926463607E-011        0.18529848820E-116        0.15910558579E-001        0.15910558575E-001
        0.37742130940E+002        0.40939682200E-011        0.40939682200E-011        0.17647645831E-116        0.15910558579E-001        0.15910558575E-001
        0.37749433984E+002        0.40951374236E-011        0.40951374236E-011        0.16807444378E-116        0.15910558579E-001        0.15910558575E-001
        0.37756737028E+002        0.40960880521E-011        0.40960880521E-011        0.16007244775E-116        0.15910558579E-001        0.15910558575E-001
        0.37764040071E+002        0.40975625670E-011        0.40975625670E-011        0.15245142540E-116        0.15910558579E-001        0.15910558575E-001
        0.37771343115E+002        0.40992279016E-011        0.40992279016E-011        0.14519323865E-116        0.15910558579E-001        0.15910558575E-001
        0.37778646159E+002        0.41005289442E-011        0.41005289442E-011        0.13828061295E-116        0.15910558579E-001        0.15910558575E-001
        0.37785949203E+002        0.41005497609E-011        0.41005497609E-011        0.13169709620E-116        0.15910558579E-001        0.15910558575E-001
        0.37793252247E+002        0.41016599839E-011        0.41016599839E-011        0.12542701958E-116        0.15910558579E-001        0.15910558575E-001
        0.37800555291E+002        0.41026591846E-011        0.41026591846E-011        0.11945546025E-116        0.15910558579E-001        0.15910558575E-001
        0.37807858335E+002        0.41035959353E-011        0.41035959353E-011        0.11376820586E-116        0.15910558579E-001        0.15910558575E-001
        0.37815161379E+002        0.41054971922E-011        0.41054971922E-011        0.10835172069E-116        0.15910558579E-001        0.15910558575E-001
        0.37822464423E+002        0.41064131262E-011        0.41064131262E-011        0.10319311347E-116        0.15910558579E-001        0.15910558575E-001
        0.37829767467E+002        0.41061598566E-011        0.41061598566E-011        0.98280106679E-117        0.15910558579E-001        0.15910558575E-001
        0.37837070511E+002        0.41080958080E-011        0.41080958080E-011        0.93601007312E-117        0.15910558579E-001        0.15910558575E-001
        0.37844373554E+002        0.41089527614E-011        0.41089527614E-011        0.89144679080E-117        0.15910558579E-001        0.15910558575E-001
        0.37851676598E+002        0.41101566595E-011        0.41101566595E-011        0.84900515886E-117        0.15910558579E-001        0.15910558575E-001
        0.37858979642E+002        0.41114611715E-011        0.41114611715E-011        0.80858416589E-117        0.15910558579E-001        0.15910558575E-001
        0.37866282686E+002        0.41115687244E-011        0.41115687244E-011        0.77008760960E-117        0.15910558579E-001        0.15910558575E-001
        0.37873585730E+002        0.41124222083E-011        0.41124222083E-011        0.73342386789E-117        0.15910558579E-001        0.15910558575E-001
        0.37880888774E+002        0.41127483363E-011        0.41127483363E-011        0.69850568077E-117        0.15910558579E-001        0.15910558575E-001
        0.37888191818E+002        0.41136018203E-011        0.41136018203E-011        0.66524994266E-117        0.15910558579E-001        0.15910558575E-001
        0.37895494862E+002        0.41149444963E-011        0.41149444963E-011        0.63357750466E-117        0.15910558579E-001        0.15910558575E-001
        0.37902797906E+002        0.41144171403E-011        0.41144171403E-011        0.60341298611E-117        0.15910558579E-001        0.15910558575E-001
        0.37910100950E+002        0.41164016640E-011        0.41164016640E-011        0.57468459522E-117        0.15910558579E-001        0.15910558575E-001
        0.37917403994E+002        0.41162386000E-011        0.41162386000E-011        0.54732395820E-117        0.15910558579E-001        0.15910558575E-001
        0.37924707038E+002        0.41176298482E-011        0.41176298482E-011        0.52126595650E-117        0.15910558579E-001        0.15910558575E-001
        0.37932010081E+002        0.41175327037E-011        0.41175327037E-011        0.49644857189E-117        0.15910558579E-001        0.15910558575E-001
        0.37939313125E+002        0.41183827182E-011        0.41183827182E-011        0.47281273879E-117        0.15910558579E-001        0.15910558575E-001
        0.37946616169E+002        0.41197184553E-011        0.41197184553E-011        0.45030220374E-117        0.15910558579E-001        0.15910558575E-001
        0.37953919213E+002        0.41194513078E-011        0.41194513078E-011        0.42886339147E-117        0.15910558579E-001        0.15910558575E-001
        0.37961222257E+002        0.41205268364E-011        0.41205268364E-011        0.40844527746E-117        0.15910558579E-001        0.15910558575E-001
        0.37968525301E+002        0.41205129586E-011        0.41205129586E-011        0.38899926642E-117        0.15910558579E-001        0.15910558575E-001
        0.37975828345E+002        0.41206170420E-011        0.41206170420E-011        0.37047907670E-117        0.15910558579E-001        0.15910558575E-001
        0.37983131389E+002        0.41210299062E-011        0.41210299062E-011        0.35284063011E-117        0.15910558579E-001        0.15910558575E-001
        0.37990434433E+002        0.41219978819E-011        0.41219978819E-011        0.33604194699E-117        0.15910558579E-001        0.15910558575E-001
        0.37997737477E+002        0.41217237956E-011        0.41217237956E-011        0.32004304635E-117        0.15910558579E-001        0.15910558575E-001
        0.38005040521E+002        0.41234411718E-011        0.41234411718E-011        0.30480585069E-117        0.15910558579E-001        0.15910558575E-001
